id,category
2999,8
3000,5
3001,1
3002,1
3003,2
3004,3
3005,6
3006,9
3007,7
3008,0
3009,2
3010,2
3011,7
3012,7
3013,7
3014,6
3015,8
3016,4
3017,9
3018,3
3019,5
3020,7
3021,4
3022,5
3023,0
3024,7
3025,6
3026,2
3027,6
3028,1
3029,5
3030,9
3031,2
3032,6
3033,8
3034,2
3035,2
3036,0
3037,2
3038,7
3039,2
3040,4
3041,1
3042,4
3043,5
3044,7
3045,5
3046,9
3047,8
3048,6
3049,3
3050,2
3051,1
3052,6
3053,1
3054,0
3055,7
3056,9
3057,1
3058,6
3059,6
3060,7
3061,8
3062,3
3063,5
3064,2
3065,2
3066,2
3067,5
3068,1
3069,4
3070,4
3071,2
3072,6
3073,9
3074,5
3075,3
3076,7
3077,1
3078,7
3079,0
3080,0
3081,0
3082,9
3083,2
3084,5
3085,4
3086,9
3087,0
3088,6
3089,9
3090,7
3091,7
3092,1
3093,1
3094,0
3095,5
3096,4
3097,4
3098,7
3099,3
3100,1
3101,0
3102,1
3103,2
3104,6
3105,7
3106,7
3107,1
3108,2
3109,2
3110,7
3111,0
3112,7
3113,4
3114,8
3115,9
3116,6
3117,8
3118,9
3119,0
3120,6
3121,8
3122,2
3123,0
3124,9
3125,3
3126,5
3127,6
3128,4
3129,6
3130,1
3131,2
3132,8
3133,2
3134,8
3135,3
3136,2
3137,9
3138,3
3139,1
3140,3
3141,1
3142,3
3143,3
3144,3
3145,8
3146,8
3147,0
3148,6
3149,0
3150,5
3151,8
3152,0
3153,8
3154,0
3155,0
3156,5
3157,1
3158,4
3159,4
3160,0
3161,0
3162,5
3163,4
3164,9
3165,0
3166,4
3167,5
3168,5
3169,6
3170,3
3171,2
3172,5
3173,6
3174,1
3175,4
3176,9
3177,8
3178,1
3179,0
3180,1
3181,4
3182,6
3183,4
3184,1
3185,7
3186,6
3187,5
3188,4
3189,0
3190,6
3191,0
3192,5
3193,0
3194,5
3195,2
3196,6
3197,0
3198,5
3199,7
3200,9
3201,9
3202,5
3203,9
3204,8
3205,9
3206,4
3207,6
3208,2
3209,9
3210,3
3211,5
3212,5
3213,5
3214,2
3215,8
3216,1
3217,2
3218,7
3219,6
3220,2
3221,6
3222,4
3223,6
3224,6
3225,4
3226,0
3227,6
3228,5
3229,7
3230,7
3231,0
3232,3
3233,3
3234,1
3235,0
3236,1
3237,0
3238,3
3239,3
3240,3
3241,7
3242,4
3243,5
3244,7
3245,5
3246,8
3247,4
3248,7
3249,5
3250,6
3251,8
3252,0
3253,1
3254,4
3255,7
3256,9
3257,9
3258,4
3259,4
3260,8
3261,1
3262,6
3263,1
3264,5
3265,0
3266,2
3267,5
3268,7
3269,8
3270,5
3271,6
3272,3
3273,1
3274,8
3275,3
3276,9
3277,6
3278,8
3279,0
3280,6
3281,1
3282,7
3283,1
3284,1
3285,0
3286,2
3287,4
3288,9
3289,3
3290,1
3291,0
3292,9
3293,4
3294,1
3295,2
3296,3
3297,6
3298,7
3299,9
3300,3
3301,3
3302,3
3303,6
3304,2
3305,7
3306,2
3307,2
3308,2
3309,6
3310,8
3311,5
3312,9
3313,7
3314,2
3315,6
3316,0
3317,5
3318,3
3319,1
3320,8
3321,4
3322,3
3323,1
3324,9
3325,9
3326,3
3327,4
3328,3
3329,0
3330,0
3331,9
3332,7
3333,6
3334,5
3335,7
3336,1
3337,3
3338,4
3339,9
3340,4
3341,5
3342,7
3343,0
3344,1
3345,1
3346,8
3347,6
3348,2
3349,6
3350,7
3351,7
3352,9
3353,6
3354,2
3355,4
3356,6
3357,2
3358,3
3359,2
3360,2
3361,5
3362,8
3363,8
3364,3
3365,2
3366,9
3367,6
3368,4
3369,5
3370,8
3371,5
3372,3
3373,8
3374,6
3375,3
3376,1
3377,1
3378,2
3379,2
3380,6
3381,7
3382,7
3383,6
3384,2
3385,3
3386,8
3387,2
3388,8
3389,9
3390,9
3391,3
3392,0
3393,4
3394,8
3395,3
3396,4
3397,5
3398,0
3399,5
3400,6
3401,2
3402,1
3403,0
3404,1
3405,5
3406,4
3407,5
3408,3
3409,6
3410,1
3411,6
3412,4
3413,0
3414,8
3415,4
3416,0
3417,7
3418,3
3419,6
3420,1
3421,7
3422,6
3423,8
3424,9
3425,9
3426,8
3427,5
3428,7
3429,7
3430,7
3431,5
3432,6
3433,6
3434,9
3435,2
3436,7
3437,6
3438,4
3439,3
3440,1
3441,9
3442,9
3443,6
3444,5
3445,5
3446,8
3447,3
3448,4
3449,4
3450,0
3451,6
3452,9
3453,0
3454,6
3455,3
3456,1
3457,4
3458,5
3459,3
3460,7
3461,4
3462,2
3463,0
3464,8
3465,6
3466,5
3467,4
3468,1
3469,7
3470,8
3471,8
3472,8
3473,5
3474,2
3475,0
3476,5
3477,2
3478,3
3479,7
3480,3
3481,7
3482,3
3483,6
3484,1
3485,4
3486,6
3487,9
3488,5
3489,7
3490,6
3491,5
3492,8
3493,4
3494,3
3495,1
3496,3
3497,7
3498,7
3499,1
3500,8
3501,1
3502,6
3503,3
3504,8
3505,8
3506,6
3507,4
3508,4
3509,5
3510,4
3511,8
3512,0
3513,8
3514,0
3515,0
3516,6
3517,2
3518,8
3519,7
3520,6
3521,8
3522,8
3523,6
3524,1
3525,0
3526,9
3527,8
3528,4
3529,4
3530,4
3531,6
3532,9
3533,3
3534,0
3535,6
3536,4
3537,2
3538,4
3539,2
3540,9
3541,3
3542,8
3543,7
3544,6
3545,4
3546,3
3547,4
3548,7
3549,2
3550,9
3551,5
3552,2
3553,9
3554,0
3555,2
3556,6
3557,8
3558,8
3559,5
3560,6
3561,2
3562,1
3563,0
3564,2
3565,3
3566,1
3567,0
3568,6
3569,4
3570,8
3571,5
3572,7
3573,9
3574,5
3575,3
3576,9
3577,7
3578,4
3579,8
3580,5
3581,0
3582,6
3583,4
3584,2
3585,2
3586,4
3587,2
3588,1
3589,9
3590,1
3591,1
3592,9
3593,0
3594,5
3595,5
3596,6
3597,0
3598,9
3599,6
3600,8
3601,9
3602,4
3603,8
3604,7
3605,6
3606,3
3607,3
3608,9
3609,3
3610,8
3611,8
3612,4
3613,0
3614,2
3615,1
3616,7
3617,5
3618,0
3619,0
3620,9
3621,0
3622,4
3623,7
3624,9
3625,3
3626,4
3627,6
3628,6
3629,7
3630,7
3631,5
3632,5
3633,4
3634,3
3635,2
3636,7
3637,7
3638,8
3639,4
3640,6
3641,0
3642,3
3643,2
3644,2
3645,2
3646,5
3647,9
3648,2
3649,0
3650,3
3651,3
3652,6
3653,1
3654,3
3655,1
3656,3
3657,5
3658,9
3659,1
3660,8
3661,6
3662,9
3663,3
3664,4
3665,5
3666,6
3667,1
3668,8
3669,4
3670,1
3671,6
3672,0
3673,3
3674,6
3675,4
3676,0
3677,1
3678,9
3679,9
3680,8
3681,6
3682,1
3683,7
3684,1
3685,3
3686,0
3687,6
3688,2
3689,7
3690,8
3691,1
3692,4
3693,9
3694,5
3695,1
3696,4
3697,1
3698,5
3699,9
3700,2
3701,1
3702,8
3703,2
3704,2
3705,4
3706,8
3707,9
3708,5
3709,2
3710,0
3711,9
3712,4
3713,5
3714,3
3715,1
3716,6
3717,2
3718,8
3719,9
3720,3
3721,3
3722,0
3723,0
3724,2
3725,0
3726,5
3727,0
3728,5
3729,0
3730,3
3731,4
3732,6
3733,1
3734,4
3735,9
3736,5
3737,6
3738,5
3739,9
3740,7
3741,0
3742,5
3743,1
3744,8
3745,7
3746,7
3747,7
3748,1
3749,5
3750,5
3751,4
3752,6
3753,0
3754,3
3755,2
3756,0
3757,1
3758,9
3759,1
3760,2
3761,2
3762,1
3763,4
3764,1
3765,2
3766,2
3767,8
3768,1
3769,0
3770,8
3771,5
3772,3
3773,6
3774,5
3775,4
3776,2
3777,9
3778,1
3779,1
3780,7
3781,4
3782,4
3783,7
3784,8
3785,4
3786,4
3787,8
3788,6
3789,0
3790,9
3791,0
3792,8
3793,9
3794,9
3795,7
3796,7
3797,5
3798,6
3799,5
3800,4
3801,0
3802,8
3803,4
3804,7
3805,6
3806,3
3807,1
3808,2
3809,4
3810,1
3811,8
3812,2
3813,8
3814,0
3815,3
3816,7
3817,4
3818,5
3819,4
3820,3
3821,3
3822,8
3823,1
3824,1
3825,2
3826,7
3827,5
3828,3
3829,0
3830,5
3831,5
3832,1
3833,5
3834,0
3835,0
3836,3
3837,0
3838,7
3839,2
3840,0
3841,8
3842,2
3843,2
3844,4
3845,3
3846,6
3847,1
3848,2
3849,6
3850,9
3851,7
3852,8
3853,8
3854,3
3855,1
3856,6
3857,9
3858,1
3859,0
3860,5
3861,0
3862,9
3863,1
3864,7
3865,7
3866,1
3867,7
3868,8
3869,0
3870,6
3871,5
3872,3
3873,0
3874,1
3875,9
3876,4
3877,6
3878,9
3879,5
3880,2
3881,8
3882,3
3883,4
3884,7
3885,5
3886,9
3887,7
3888,0
3889,5
3890,7
3891,8
3892,9
3893,5
3894,9
3895,7
3896,2
3897,4
3898,2
3899,6
3900,7
3901,3
3902,9
3903,0
3904,7
3905,0
3906,9
3907,0
3908,5
3909,9
3910,4
3911,3
3912,3
3913,2
3914,8
3915,2
3916,1
3917,2
3918,7
3919,5
3920,1
3921,4
3922,5
3923,7
3924,7
3925,4
3926,6
3927,3
3928,6
3929,6
3930,3
3931,3
3932,6
3933,7
3934,2
3935,1
3936,8
3937,0
3938,9
3939,3
3940,5
3941,8
3942,4
3943,0
3944,5
3945,6
3946,7
3947,8
3948,9
3949,3
3950,2
3951,5
3952,3
3953,1
3954,1
3955,2
3956,1
3957,7
3958,1
3959,1
3960,9
3961,9
3962,8
3963,3
3964,6
3965,7
3966,4
3967,5
3968,3
3969,2
3970,9
3971,1
3972,0
3973,2
3974,2
3975,9
3976,9
3977,8
3978,8
3979,4
3980,9
3981,5
3982,3
3983,5
3984,6
3985,6
3986,4
3987,8
3988,4
3989,8
3990,7
3991,2
3992,3
3993,6
3994,0
3995,4
3996,2
3997,0
3998,9
3999,5
4000,7
4001,9
4002,5
4003,6
4004,1
4005,4
4006,4
4007,6
4008,4
4009,9
4010,0
4011,5
4012,9
4013,7
4014,8
4015,3
4016,4
4017,5
4018,9
4019,2
4020,6
4021,3
4022,2
4023,3
4024,1
4025,1
4026,6
4027,2
4028,5
4029,8
4030,3
4031,4
4032,7
4033,3
4034,1
4035,6
4036,6
4037,2
4038,4
4039,0
4040,5
4041,7
4042,3
4043,1
4044,4
4045,0
4046,7
4047,6
4048,8
4049,9
4050,4
4051,6
4052,5
4053,4
4054,5
4055,0
4056,2
4057,4
4058,1
4059,2
4060,0
4061,9
4062,7
4063,2
4064,3
4065,2
4066,9
4067,4
4068,9
4069,3
4070,9
4071,7
4072,7
4073,4
4074,2
4075,1
4076,4
4077,9
4078,9
4079,7
4080,6
4081,9
4082,6
4083,0
4084,8
4085,1
4086,6
4087,4
4088,0
4089,1
4090,8
4091,6
4092,4
4093,2
4094,4
4095,2
4096,3
4097,6
4098,7
4099,4
4100,8
4101,1
4102,2
4103,5
4104,4
4105,7
4106,0
4107,9
4108,2
4109,8
4110,3
4111,4
4112,8
4113,3
4114,1
4115,5
4116,8
4117,7
4118,9
4119,6
4120,6
4121,6
4122,4
4123,1
4124,0
4125,5
4126,8
4127,2
4128,4
4129,3
4130,3
4131,3
4132,3
4133,3
4134,0
4135,4
4136,3
4137,5
4138,1
4139,8
4140,8
4141,5
4142,3
4143,4
4144,4
4145,5
4146,2
4147,9
4148,8
4149,2
4150,6
4151,5
4152,6
4153,7
4154,3
4155,4
4156,0
4157,1
4158,1
4159,2
4160,2
4161,9
4162,5
4163,2
4164,5
4165,8
4166,7
4167,3
4168,4
4169,5
4170,0
4171,4
4172,1
4173,6
4174,9
4175,4
4176,2
4177,3
4178,3
4179,4
4180,4
4181,1
4182,7
4183,0
4184,7
4185,7
4186,4
4187,8
4188,6
4189,5
4190,1
4191,5
4192,9
4193,5
4194,0
4195,3
4196,2
4197,6
4198,4
4199,5
4200,5
4201,4
4202,2
4203,6
4204,5
4205,5
4206,3
4207,2
4208,9
4209,1
4210,6
4211,8
4212,4
4213,4
4214,3
4215,4
4216,1
4217,3
4218,5
4219,5
4220,9
4221,4
4222,9
4223,1
4224,0
4225,5
4226,4
4227,4
4228,0
4229,1
4230,2
4231,2
4232,0
4233,8
4234,4
4235,0
4236,4
4237,5
4238,2
4239,7
4240,2
4241,8
4242,7
4243,2
4244,7
4245,7
4246,2
4247,3
4248,5
4249,0
4250,7
4251,5
4252,1
4253,9
4254,7
4255,7
4256,6
4257,6
4258,7
4259,3
4260,0
4261,7
4262,4
4263,0
4264,4
4265,7
4266,0
4267,7
4268,4
4269,6
4270,5
4271,4
4272,4
4273,7
4274,9
4275,2
4276,1
4277,7
4278,5
4279,3
4280,3
4281,3
4282,2
4283,5
4284,3
4285,5
4286,4
4287,3
4288,5
4289,8
4290,8
4291,7
4292,0
4293,6
4294,7
4295,2
4296,7
4297,0
4298,3
4299,3
4300,6
4301,1
4302,5
4303,7
4304,2
4305,8
4306,1
4307,3
4308,6
4309,4
4310,7
4311,7
4312,9
4313,2
4314,3
4315,7
4316,9
4317,7
4318,7
4319,5
4320,9
4321,9
4322,3
4323,3
4324,9
4325,2
4326,7
4327,6
4328,4
4329,0
4330,8
4331,0
4332,5
4333,1
4334,9
4335,2
4336,9
4337,0
4338,8
4339,7
4340,7
4341,0
4342,4
4343,8
4344,5
4345,4
4346,2
4347,2
4348,0
4349,0
4350,8
4351,5
4352,3
4353,5
4354,0
4355,5
4356,9
4357,4
4358,1
4359,4
4360,5
4361,7
4362,3
4363,7
4364,3
4365,5
4366,6
4367,9
4368,3
4369,9
4370,5
4371,9
4372,3
4373,2
4374,4
4375,6
4376,9
4377,6
4378,8
4379,4
4380,5
4381,8
4382,4
4383,0
4384,2
4385,6
4386,5
4387,7
4388,9
4389,2
4390,5
4391,0
4392,5
4393,5
4394,5
4395,0
4396,2
4397,8
4398,6
4399,7
4400,5
4401,1
4402,5
4403,7
4404,9
4405,3
4406,9
4407,5
4408,9
4409,4
4410,7
4411,7
4412,4
4413,3
4414,1
4415,1
4416,0
4417,0
4418,2
4419,5
4420,5
4421,0
4422,3
4423,9
4424,6
4425,4
4426,2
4427,8
4428,2
4429,0
4430,7
4431,9
4432,6
4433,3
4434,4
4435,3
4436,8
4437,0
4438,4
4439,7
4440,3
4441,3
4442,5
4443,4
4444,1
4445,9
4446,9
4447,2
4448,7
4449,9
4450,1
4451,4
4452,4
4453,7
4454,6
4455,4
4456,6
4457,3
4458,6
4459,3
4460,2
4461,4
4462,2
4463,5
4464,3
4465,3
4466,4
4467,0
4468,6
4469,4
4470,5
4471,6
4472,0
4473,1
4474,0
4475,0
4476,8
4477,2
4478,7
4479,1
4480,4
4481,1
4482,6
4483,1
4484,3
4485,0
4486,3
4487,9
4488,4
4489,8
4490,2
4491,2
4492,2
4493,2
4494,6
4495,6
4496,7
4497,8
4498,9
4499,1
4500,6
4501,6
4502,8
4503,1
4504,1
4505,4
4506,5
4507,9
4508,8
4509,2
4510,8
4511,1
4512,0
4513,4
4514,1
4515,4
4516,5
4517,0
4518,5
4519,0
4520,3
4521,4
4522,7
4523,1
4524,0
4525,7
4526,3
4527,6
4528,7
4529,4
4530,2
4531,7
4532,1
4533,7
4534,5
4535,9
4536,4
4537,8
4538,7
4539,5
4540,0
4541,9
4542,3
4543,1
4544,1
4545,0
4546,9
4547,4
4548,5
4549,9
4550,1
4551,5
4552,0
4553,3
4554,8
4555,5
4556,1
4557,8
4558,4
4559,6
4560,1
4561,0
4562,4
4563,2
4564,7
4565,0
4566,1
4567,4
4568,6
4569,2
4570,9
4571,1
4572,4
4573,1
4574,5
4575,2
4576,5
4577,3
4578,8
4579,8
4580,0
4581,4
4582,4
4583,8
4584,7
4585,6
4586,5
4587,7
4588,8
4589,3
4590,7
4591,1
4592,3
4593,4
4594,2
4595,8
4596,8
4597,4
4598,3
4599,0
4600,0
4601,4
4602,5
4603,2
4604,2
4605,3
4606,7
4607,3
4608,8
4609,6
4610,5
4611,3
4612,9
4613,2
4614,6
4615,8
4616,1
4617,9
4618,5
4619,3
4620,6
4621,3
4622,0
4623,5
4624,7
4625,2
4626,4
4627,4
4628,9
4629,7
4630,1
4631,5
4632,7
4633,9
4634,6
4635,0
4636,1
4637,7
4638,9
4639,8
4640,3
4641,0
4642,6
4643,5
4644,2
4645,7
4646,0
4647,3
4648,0
4649,9
4650,8
4651,1
4652,8
4653,7
4654,4
4655,2
4656,3
4657,0
4658,6
4659,7
4660,6
4661,7
4662,9
4663,9
4664,6
4665,6
4666,6
4667,5
4668,5
4669,9
4670,3
4671,7
4672,9
4673,5
4674,3
4675,2
4676,3
4677,1
4678,0
4679,3
4680,5
4681,6
4682,1
4683,1
4684,1
4685,5
4686,7
4687,5
4688,3
4689,2
4690,9
4691,7
4692,4
4693,7
4694,8
4695,5
4696,9
4697,3
4698,5
4699,7
4700,3
4701,1
4702,8
4703,7
4704,6
4705,4
4706,1
4707,8
4708,2
4709,6
4710,5
4711,2
4712,5
4713,5
4714,7
4715,0
4716,5
4717,8
4718,8
4719,3
4720,6
4721,1
4722,5
4723,5
4724,5
4725,0
4726,2
4727,0
4728,0
4729,5
4730,6
4731,4
4732,0
4733,1
4734,6
4735,0
4736,1
4737,1
4738,6
4739,5
4740,2
4741,9
4742,8
4743,2
4744,0
4745,7
4746,0
4747,0
4748,8
4749,9
4750,6
4751,0
4752,5
4753,7
4754,8
4755,8
4756,3
4757,4
4758,3
4759,0
4760,8
4761,6
4762,0
4763,8
4764,9
4765,5
4766,9
4767,5
4768,5
4769,2
4770,2
4771,9
4772,4
4773,4
4774,7
4775,0
4776,5
4777,1
4778,8
4779,8
4780,7
4781,9
4782,6
4783,8
4784,5
4785,1
4786,8
4787,9
4788,5
4789,0
4790,4
4791,8
4792,6
4793,2
4794,3
4795,4
4796,0
4797,9
4798,2
4799,3
4800,4
4801,7
4802,3
4803,0
4804,3
4805,3
4806,9
4807,9
4808,1
4809,0
4810,4
4811,6
4812,6
4813,8
4814,3
4815,5
4816,4
4817,3
4818,5
4819,0
4820,5
4821,4
4822,6
4823,2
4824,3
4825,1
4826,2
4827,6
4828,5
4829,2
4830,7
4831,4
4832,7
4833,5
4834,4
4835,5
4836,9
4837,5
4838,2
4839,2
4840,5
4841,3
4842,3
4843,6
4844,5
4845,0
4846,0
4847,5
4848,1
4849,2
4850,3
4851,7
4852,5
4853,5
4854,6
4855,1
4856,1
4857,3
4858,6
4859,6
4860,0
4861,3
4862,4
4863,5
4864,7
4865,6
4866,4
4867,7
4868,3
4869,2
4870,0
4871,2
4872,9
4873,2
4874,8
4875,0
4876,5
4877,8
4878,4
4879,3
4880,3
4881,9
4882,5
4883,1
4884,8
4885,3
4886,0
4887,0
4888,6
4889,7
4890,0
4891,0
4892,1
4893,1
4894,3
4895,2
4896,0
4897,7
4898,5
4899,8
4900,1
4901,3
4902,2
4903,1
4904,0
4905,4
4906,0
4907,0
4908,4
4909,3
4910,2
4911,9
4912,6
4913,4
4914,3
4915,7
4916,2
4917,6
4918,3
4919,5
4920,1
4921,3
4922,6
4923,9
4924,5
4925,9
4926,1
4927,7
4928,5
4929,6
4930,8
4931,3
4932,1
4933,6
4934,6
4935,1
4936,7
4937,4
4938,3
4939,6
4940,0
4941,0
4942,3
4943,9
4944,1
4945,8
4946,3
4947,6
4948,6
4949,1
4950,4
4951,1
4952,1
4953,2
4954,2
4955,0
4956,4
4957,2
4958,4
4959,8
4960,7
4961,4
4962,2
4963,8
4964,8
4965,5
4966,8
4967,1
4968,6
4969,4
4970,4
4971,6
4972,7
4973,1
4974,6
4975,9
4976,8
4977,2
4978,7
4979,2
4980,5
4981,9
4982,4
4983,9
4984,2
4985,8
4986,1
4987,3
4988,0
4989,8
4990,2
4991,2
4992,7
4993,0
4994,1
4995,2
4996,3
4997,4
4998,7
4999,8
5000,5
5001,6
5002,7
5003,2
5004,1
5005,8
5006,1
5007,2
5008,1
5009,3
5010,3
5011,2
5012,9
5013,3
5014,4
5015,6
5016,4
5017,4
5018,6
5019,4
5020,5
5021,7
5022,2
5023,1
5024,2
5025,3
5026,9
5027,2
5028,4
5029,0
5030,2
5031,6
5032,8
5033,4
5034,5
5035,5
5036,4
5037,5
5038,4
5039,3
5040,1
5041,8
5042,4
5043,8
5044,4
5045,1
5046,9
5047,9
5048,2
5049,5
5050,5
5051,7
5052,7
5053,1
5054,7
5055,1
5056,8
5057,6
5058,3
5059,9
5060,1
5061,3
5062,0
5063,9
5064,1
5065,6
5066,1
5067,2
5068,5
5069,3
5070,0
5071,0
5072,8
5073,1
5074,4
5075,0
5076,6
5077,4
5078,8
5079,0
5080,4
5081,8
5082,9
5083,5
5084,2
5085,1
5086,7
5087,0
5088,9
5089,2
5090,8
5091,1
5092,9
5093,2
5094,1
5095,0
5096,0
5097,1
5098,8
5099,4
5100,5
5101,0
5102,7
5103,8
5104,8
5105,2
5106,9
5107,9
5108,4
5109,4
5110,0
5111,4
5112,7
5113,8
5114,2
5115,0
5116,1
5117,7
5118,2
5119,2
5120,9
5121,5
5122,4
5123,9
5124,8
5125,4
5126,1
5127,8
5128,8
5129,1
5130,7
5131,9
5132,7
5133,3
5134,1
5135,7
5136,7
5137,6
5138,5
5139,4
5140,0
5141,1
5142,7
5143,3
5144,1
5145,7
5146,9
5147,0
5148,6
5149,8
5150,1
5151,9
5152,3
5153,8
5154,9
5155,6
5156,3
5157,3
5158,2
5159,0
5160,1
5161,9
5162,1
5163,1
5164,0
5165,8
5166,2
5167,6
5168,2
5169,7
5170,6
5171,7
5172,0
5173,8
5174,6
5175,0
5176,9
5177,9
5178,1
5179,5
5180,6
5181,2
5182,6
5183,8
5184,1
5185,0
5186,6
5187,8
5188,8
5189,5
5190,4
5191,9
5192,2
5193,3
5194,8
5195,6
5196,0
5197,1
5198,5
5199,2
5200,2
5201,1
5202,0
5203,0
5204,3
5205,9
5206,6
5207,3
5208,9
5209,3
5210,6
5211,2
5212,8
5213,5
5214,0
5215,6
5216,3
5217,1
5218,6
5219,0
5220,6
5221,4
5222,6
5223,7
5224,9
5225,4
5226,0
5227,2
5228,9
5229,8
5230,8
5231,1
5232,8
5233,1
5234,3
5235,0
5236,8
5237,3
5238,2
5239,9
5240,5
5241,0
5242,7
5243,6
5244,8
5245,3
5246,7
5247,6
5248,9
5249,1
5250,6
5251,6
5252,4
5253,4
5254,7
5255,0
5256,0
5257,3
5258,2
5259,0
5260,3
5261,9
5262,8
5263,2
5264,8
5265,1
5266,8
5267,4
5268,9
5269,9
5270,9
5271,3
5272,7
5273,5
5274,3
5275,3
5276,3
5277,8
5278,9
5279,9
5280,0
5281,9
5282,6
5283,4
5284,3
5285,3
5286,1
5287,2
5288,3
5289,0
5290,9
5291,3
5292,8
5293,1
5294,7
5295,8
5296,0
5297,0
5298,8
5299,7
5300,6
5301,6
5302,2
5303,3
5304,6
5305,8
5306,8
5307,4
5308,1
5309,2
5310,0
5311,4
5312,1
5313,5
5314,0
5315,3
5316,9
5317,3
5318,9
5319,8
5320,1
5321,9
5322,5
5323,3
5324,6
5325,1
5326,5
5327,9
5328,5
5329,2
5330,9
5331,6
5332,1
5333,7
5334,9
5335,3
5336,4
5337,2
5338,6
5339,2
5340,1
5341,7
5342,0
5343,7
5344,8
5345,7
5346,0
5347,5
5348,1
5349,5
5350,2
5351,5
5352,7
5353,8
5354,8
5355,5
5356,8
5357,3
5358,5
5359,0
5360,2
5361,6
5362,1
5363,2
5364,5
5365,9
5366,9
5367,9
5368,7
5369,5
5370,0
5371,5
5372,4
5373,3
5374,2
5375,7
5376,9
5377,8
5378,9
5379,3
5380,6
5381,7
5382,8
5383,7
5384,4
5385,4
5386,4
5387,4
5388,2
5389,4
5390,1
5391,0
5392,4
5393,6
5394,8
5395,3
5396,1
5397,9
5398,6
5399,0
5400,6
5401,2
5402,6
5403,9
5404,6
5405,7
5406,1
5407,1
5408,3
5409,1
5410,2
5411,8
5412,9
5413,3
5414,1
5415,9
5416,2
5417,9
5418,6
5419,3
5420,2
5421,9
5422,5
5423,8
5424,9
5425,7
5426,7
5427,6
5428,4
5429,7
5430,4
5431,3
5432,4
5433,6
5434,6
5435,0
5436,3
5437,5
5438,9
5439,0
5440,4
5441,0
5442,6
5443,1
5444,6
5445,7
5446,0
5447,3
5448,7
5449,8
5450,1
5451,0
5452,3
5453,7
5454,4
5455,1
5456,0
5457,9
5458,6
5459,2
5460,8
5461,3
5462,5
5463,8
5464,4
5465,2
5466,1
5467,7
5468,6
5469,8
5470,3
5471,2
5472,0
5473,7
5474,3
5475,6
5476,8
5477,2
5478,9
5479,7
5480,1
5481,0
5482,5
5483,1
5484,8
5485,9
5486,3
5487,3
5488,3
5489,7
5490,2
5491,8
5492,4
5493,5
5494,3
5495,6
5496,4
5497,1
5498,9
5499,6
5500,9
5501,0
5502,1
5503,9
5504,0
5505,6
5506,0
5507,5
5508,5
5509,4
5510,0
5511,0
5512,1
5513,5
5514,7
5515,5
5516,4
5517,1
5518,8
5519,6
5520,4
5521,7
5522,5
5523,1
5524,3
5525,9
5526,0
5527,2
5528,9
5529,5
5530,2
5531,5
5532,6
5533,2
5534,5
5535,0
5536,7
5537,9
5538,0
5539,5
5540,7
5541,8
5542,8
5543,3
5544,0
5545,9
5546,6
5547,4
5548,4
5549,6
5550,3
5551,8
5552,6
5553,6
5554,3
5555,2
5556,5
5557,0
5558,7
5559,1
5560,0
5561,7
5562,4
5563,7
5564,8
5565,1
5566,4
5567,5
5568,8
5569,1
5570,2
5571,1
5572,2
5573,0
5574,4
5575,9
5576,0
5577,7
5578,9
5579,6
5580,3
5581,4
5582,9
5583,2
5584,1
5585,6
5586,3
5587,1
5588,5
5589,3
5590,8
5591,9
5592,2
5593,8
5594,4
5595,5
5596,3
5597,4
5598,7
5599,0
5600,5
5601,8
5602,6
5603,6
5604,2
5605,3
5606,7
5607,9
5608,5
5609,8
5610,0
5611,4
5612,6
5613,4
5614,4
5615,1
5616,2
5617,6
5618,7
5619,2
5620,5
5621,1
5622,9
5623,6
5624,8
5625,0
5626,6
5627,9
5628,8
5629,4
5630,3
5631,3
5632,2
5633,6
5634,9
5635,7
5636,9
5637,2
5638,8
5639,6
5640,3
5641,8
5642,4
5643,7
5644,3
5645,4
5646,8
5647,5
5648,7
5649,8
5650,2
5651,2
5652,0
5653,0
5654,0
5655,0
5656,5
5657,1
5658,0
5659,3
5660,7
5661,2
5662,8
5663,5
5664,1
5665,2
5666,3
5667,5
5668,5
5669,8
5670,3
5671,5
5672,0
5673,8
5674,2
5675,5
5676,6
5677,3
5678,9
5679,1
5680,1
5681,5
5682,1
5683,2
5684,2
5685,2
5686,8
5687,0
5688,1
5689,0
5690,1
5691,9
5692,1
5693,2
5694,1
5695,4
5696,1
5697,4
5698,8
5699,3
5700,6
5701,2
5702,2
5703,7
5704,9
5705,3
5706,8
5707,5
5708,3
5709,3
5710,0
5711,8
5712,7
5713,2
5714,7
5715,8
5716,9
5717,2
5718,7
5719,1
5720,5
5721,9
5722,1
5723,7
5724,4
5725,6
5726,4
5727,1
5728,0
5729,2
5730,7
5731,9
5732,6
5733,5
5734,6
5735,8
5736,4
5737,0
5738,1
5739,6
5740,0
5741,0
5742,5
5743,0
5744,5
5745,5
5746,0
5747,3
5748,5
5749,4
5750,8
5751,4
5752,8
5753,9
5754,4
5755,6
5756,2
5757,2
5758,5
5759,0
5760,9
5761,6
5762,4
5763,4
5764,4
5765,4
5766,9
5767,6
5768,5
5769,7
5770,3
5771,2
5772,8
5773,9
5774,9
5775,0
5776,7
5777,5
5778,2
5779,1
5780,4
5781,6
5782,8
5783,8
5784,1
5785,4
5786,1
5787,3
5788,2
5789,8
5790,9
5791,7
5792,0
5793,0
5794,6
5795,8
5796,8
5797,8
